az_std,az_p2p,az_kurtosis,az_skew,az_rms,az_zcr,gx_std,gy_std,gz_std,ax_std,ay_std,speed_mean,speed_max,lat,lon,timestamp
47.37690817868372,136,-0.9951468593543247,0.15717152686663063,15772.062262113981,2,21.1453304537905,21.598611066455177,16.724127139298737,51.00140054099355,73.93433379889018,0.0,0.0,12.969817,79.164851,266149
59.481089431852205,200,-0.2334901793767128,-0.2709252156302501,15742.59832429196,4,24.319304501333328,18.491310700666176,15.203383082158298,59.365694759563915,60.991802727907626,0.0,0.0,12.969817,79.164851,267052
108.60018416190647,372,0.3679180005228786,0.789815026244396,15789.826788156986,1,20.573474600632174,18.68106375068462,16.634194557339665,116.51977146758031,183.701621425304,0.0,0.0,12.969817,79.164851,267953
122.04799992508802,384,-0.12510144001790113,0.6631227421513052,15772.913174172994,2,48.56347098679947,35.62077042561384,20.177781274036477,112.12238211627762,200.4081549524085,0.0,0.0,12.969817,79.164851,268854
94.2201070442428,268,-1.2574434642019563,0.004052310689977561,15650.748161030513,2,44.97280924546043,43.706815421461606,26.245747954940924,36.750121476961525,90.65948851136795,0.0,0.0,12.969817,79.16485075,269754
118.46518475906751,348,-1.1731035817201827,-0.24971309840943315,15690.891306742265,2,14.764218328687193,29.335497755644585,27.323132533232194,43.657759905886145,97.27574943721292,0.0,0.0,12.969817,79.16485025,270651
46.30026226399032,144,-0.693300928329188,0.41680001663335053,15774.55945502124,5,14.681742792617348,11.88035593502388,18.450222608026014,48.52098220652292,52.216581931139736,0.0,0.0,12.969817250000002,79.16485,271552
70.23023361975748,216,0.15824929702550827,-0.9837728854645025,15734.637142304871,2,8.750510189207745,13.277263057035297,11.849502702042574,70.57113938633636,31.838880095164868,0.0,0.0,12.96981775,79.16485,272455
56.3661499230066,160,-0.1446529682728639,-1.0325189099696588,15704.088512231456,4,11.160357137142674,27.676382401917035,16.32482771731451,59.71120976356593,32.526911934581186,0.0,0.0,12.969818,79.16485,273356
33.700360320244144,108,1.5189694078557023,-1.5749705227613013,15732.531582679248,4,30.439635815354766,26.597529423398925,16.079601096686805,40.22437072223753,78.72556310191935,0.0,0.0,12.969818,79.16485,274253
87.16486841448386,268,-0.15678991428707967,-0.628374174984243,15764.21085877755,3,33.200688461020114,22.0,10.525479290071036,41.51419722731696,71.13568523804149,0.0,0.0,12.969818,79.16485,275159
119.00420160649792,340,-0.7720097360958151,-0.7750447494330395,15793.892300506548,3,19.646428246812263,24.140955123725206,7.186296483088987,45.201137785932524,83.75303832441799,0.0,0.0,12.969818,79.16485,276059
188.39168923131555,644,1.1031361195064742,1.2689589091823474,15861.978943372735,4,68.83403954439983,186.3425704755319,86.44558569247064,146.37329967293508,409.52655591548637,0.0,0.0,12.969818,79.16485,276965
880.6619263777835,2548,2.7001474382739072,2.111314740976147,16187.474849401311,2,207.7680282705416,319.0783322992289,124.0,1696.7761027481329,1377.6251822818654,0.0,0.0,12.969818,79.16485,277865
912.84922867126,2756,3.052292928022288,2.2300445262423723,16076.692694705587,1,214.88734590145467,293.76229457553893,82.48636250920512,1780.6713822119373,1347.7913149191268,0.0,0.0,12.969818,79.16485,278764
84.41902290699312,292,0.7707565600127566,-1.0218823558466128,15725.698267485614,4,32.142261899250336,75.41314777373277,19.016909768489125,376.1565023839337,310.0433149462461,0.0,0.0,12.969818,79.16485,279667
147.3886989271178,436,-0.3867232669710572,0.8606898245145432,15838.60006439963,3,28.262797354220165,27.666379803446844,20.120618422759417,106.8710838881527,186.79553374899365,0.0,0.0,12.969818,79.16485,280566
143.40751125974637,428,-0.3860575268623365,0.7904538908443137,15847.567762909235,2,17.517338349679235,22.77177137221809,14.648256844124102,128.44120389167512,188.13900636041882,0.0,0.0,12.969818,79.16485,281470
49.58974548374752,168,-0.0353337761222261,-0.5411537007044616,15785.568155755434,2,91.94524768267564,357.6119205427662,372.9103444529261,257.77952927702717,97.60562044706823,0.0,0.0,12.969818,79.16485,282371
126.99606293110035,380,-0.34130262082157126,1.0053709267817965,15840.445448282066,1,732.7522359472637,577.5677449442619,548.6560202635424,835.6511575668744,550.8715172991144,0.0,0.0,12.969818,79.16485,283274
945.7707363385091,2484,-1.2004272167013967,-0.6092688229389633,15171.8155802132,1,1250.7556287529324,1927.2358258841673,1889.4851481289818,1870.689330548654,1805.2213160717995,0.0,0.0,12.969818,79.16485,284174
556.8482737694353,1808,-0.5515714534143461,0.21331839289892038,14447.392982818734,2,1142.5779670176935,2981.1857390498644,1657.4687887602245,972.9601371954703,1319.7037546358652,0.0,0.0,12.969818,79.16485,285074
753.2565489734745,2224,-0.35577781437032563,-0.9280460695619592,14234.449761055044,2,2698.731752403075,2862.9515208459757,1697.7049160978645,1536.0192521114905,896.4040861767006,0.0,0.0,12.969818,79.16485,285969
1099.3941188543026,3376,-0.7551220391966647,0.3860262914839505,13275.890930555282,3,3873.5216166023542,3789.416669677349,1058.7739202897446,1690.2157934924844,1902.5336490360128,0.0,0.0,12.969818,79.16485,286870
783.3867864234481,2252,-0.35311281786106985,-0.8145351548890958,13155.425040643879,1,2398.94628282026,2996.361671737433,657.0983292367393,1020.2918350018432,773.2964687436692,0.0,0.0,12.969818,79.16485,287774
186.4801789543788,612,0.8658941211339926,1.2206402309582531,13811.101621521724,4,399.6830664056567,665.2870352605064,276.240546056719,297.3670170969586,171.88368159892318,0.0,0.0,12.969818,79.16485,288669
252.3557579518022,844,0.528788008868625,1.0209371074787892,13689.035466386958,3,381.3535105384504,243.21125443884023,200.24801586318617,217.57560262387614,159.91426274279422,0.0,0.0,12.96981825,79.16485,289573
152.6302722267113,496,-0.4733564540415851,-0.13895591263785606,13532.753156693578,2,209.93328021744705,201.5602976070153,163.35888405593374,224.36640950526822,158.76667516471187,0.0,0.0,12.969818749999998,79.16485,290473
166.79071574024394,496,-0.8773354259656614,-0.14722547434834907,13544.398620832155,4,245.86291186059645,192.03124745728232,130.56190376325597,198.43674774885537,169.9848732765864,0.0,0.0,12.969819,79.164850125,291373
140.99949341347698,388,-0.9574769782192187,-0.5274200240186873,13606.13927607681,3,275.01269451219366,248.50233543024444,210.75302912583317,113.01074538037774,168.675512660933,0.0,0.0,12.969819,79.164850625,292270
132.2324792606891,392,-0.6487074669852544,-0.4351944785106766,13591.062872343722,1,206.39313215317995,207.9948059104224,181.86685671509412,136.60265632221694,127.40823027911951,0.0,0.0,12.969819,79.164851,293174
144.9482666333061,472,-0.3124497128930108,-0.37996203724311395,13618.174987860892,1,157.14574672667953,86.49514850143744,57.492235500606014,129.3456057014915,111.41556700671846,0.0,0.0,12.969819,79.164851,294072
87.13864158421829,268,-0.7859706747674182,0.36295326523867516,13676.242905125662,4,103.55950670301317,69.79920179650031,37.852863639548936,50.48054788020544,80.4771484868309,0.0,0.0,12.969819,79.164851,294978
76.3581785309958,228,-0.9969167381071617,0.03428303715790701,13627.687184551896,6,60.507230972834975,40.85427062831288,25.1111813455964,37.094473981982816,48.75302188436264,0.0,0.0,12.969819,79.164851,295872
198.54254671768177,616,1.5855878946565491,-1.6555679554573453,13590.768999582033,3,52.12878968752022,70.62779703690123,24.2660109147401,63.92629684700521,144.094215210545,0.0,0.0,12.969819,79.164851,296767
1254.4110741129252,3724,-0.44341699115628286,-0.9301304827663458,13025.460068650167,3,1148.1614417966541,736.870300178881,296.09044829482184,543.2155583717598,1106.140264936724,0.0,0.0,12.969819,79.164851,297670
1494.1760271132716,3724,-1.663182420633804,0.0983461723485936,12393.562925970884,3,5830.211756445901,1247.4326706709035,1530.1842501103304,1101.9297358984115,2231.085065932846,0.0,0.0,12.969819,79.164851,298578
1842.2408714854387,4996,-1.0049744649924688,-0.5778544800935143,13698.821847151674,3,5404.926793478071,1488.4680283528335,2838.4978295872324,1432.6782113031722,4488.766804877641,0.0,0.0,12.969818749999998,79.164851,299487
914.7927165679197,2720,-0.8705106896120407,-0.2816511452244322,15609.472636831777,2,1999.3811140664789,1436.4490941206375,2489.2749231165976,1600.0691949323407,1529.7775748687875,0.0,0.0,12.96981825,79.164851,300395
452.6998374830091,1208,-0.860692345619352,0.7840718702989872,16011.600669514588,1,868.5758355738761,1294.644794087221,938.5024545214877,1699.5703658782206,1654.9664649170388,0.0,0.0,12.969818,79.164851125,301305
419.0761949131174,1080,-1.1119997356142826,-0.5807469951099103,15571.435193969759,3,355.9397019560637,425.62315659344875,385.16675423954825,363.03443362854716,539.5318076152429,0.0,0.0,12.969818,79.164851625,302214
400.58671256759663,1080,-1.3862452555133022,0.2494965326939061,15401.559011996156,6,413.840549004082,335.40849294980165,296.3918436799501,192.67441078521188,288.06298914349566,0.0,0.0,12.969818,79.164852,303120
372.68408682344966,980,-1.4828413423368243,0.26239532539964394,15433.437789423328,6,404.18328144543534,462.2565575521888,256.10792228500634,284.4618980260299,413.31551420883574,0.0,0.0,12.969818,79.164852,304024
406.4336178446435,1152,-1.0593332870341146,0.23359243074111902,15546.14942678733,7,664.3524102462487,467.5518114910597,224.98745996801054,322.1388343112773,585.6454314929567,0.0,0.0,12.969818,79.164852,304928
304.5333666916836,828,-1.1035182422132477,0.5361348230146261,15668.589725945345,5,1037.8441167700887,930.4595542756585,760.3637170084178,596.2336550619827,667.6312070083517,0.0,0.0,12.969818,79.164852,305828
638.5463401910848,1940,1.3726166649739602,1.5820060650745862,15754.82675245907,3,1696.4331014977108,1465.5932977076943,1228.4379672110897,1090.532242269146,616.6675418269208,0.0,0.0,12.969818,79.164852,306728
790.2909048481542,2448,0.25796398646817265,0.9556209154152108,15586.041254917813,4,1611.4321713485624,1772.5367616578708,2386.683772218563,2092.641734404489,749.099077940581,0.0,0.0,12.969818,79.164852,307635
789.9466528099947,2116,-1.3204882594879308,0.44092139928414076,15181.493536539809,5,1329.1697462272132,2507.5362410142748,3894.8581030452374,2161.3444889697707,627.0256317385621,0.0,0.0,12.969818,79.164852,308540
891.896054161342,2116,-1.6606571656435496,0.16097349763444863,15316.239290374122,3,1984.61329446606,2612.891542771287,2980.432998264322,686.6562874851269,693.4433749670656,0.0,0.0,12.969818,79.164852,309449
903.6495844233933,2332,-1.2532252848138765,-0.5129192840745966,15827.088487779425,3,2698.388484024175,2385.947011745471,893.3300062127097,996.8038924482588,1543.5483240156198,0.0,0.0,12.969818,79.164852,310352
916.6099030043885,2424,-1.2784334368530583,-0.42370495385997203,15769.326808713173,6,2956.4813998835075,2560.894361072207,1622.7712628181987,1022.012440516958,1248.018314883926,0.0,0.0,12.969818,79.164852,311258
1122.6539983449932,2932,-1.3692793633384155,-0.43756201174317466,15302.077113908425,5,3165.3336542704537,2582.644920563856,1731.0005312782876,782.927655844213,1550.1885599592622,0.0,0.0,12.969818,79.164852,312157
1585.4365779989885,4012,-1.681334833120244,0.0971105154120981,15427.447747440274,4,2851.7731044537386,3484.3508926135933,1810.7099436408914,1928.5120837430231,1041.7028641329816,0.0,0.0,12.969818,79.164852,313062
1640.1487737397483,4948,-0.8934010576069662,0.26317720940355865,15049.407563090315,5,3040.1234203094923,3296.948285915325,2299.8077210000465,2805.701745680443,1539.0400533170948,0.0,0.0,12.969818,79.1648525,313964
1170.5216175461508,3644,-0.30838382702550104,-0.7003718568827738,14819.00529725258,5,3013.019972908055,3585.694035230239,2669.176568451669,2484.9333420206094,1474.8039094837561,0.0,0.0,12.969818,79.164853,314868
1048.3345976220705,2616,-1.325127875369621,-0.38290677851976523,15430.69117052117,3,3889.9131003881603,2856.388825947896,1846.232800480868,1295.4300995642886,1642.2784695137946,0.0,0.0,12.969818,79.164853,315770
1056.2985238220167,3556,-0.22364323093479488,-0.260443886021645,15852.323425920882,5,4191.897183853631,1340.2583972609802,1826.786557044911,1124.0862956196913,2078.5269509232457,0.0,0.0,12.969818,79.164853,316672
1026.3643184979271,2888,-0.8833373107687179,0.5543169240477845,15820.65795091974,4,3047.39621878838,2676.8787661325696,1986.9343894193241,2061.668602994048,3274.4815947391908,0.0,0.0,12.969818,79.164853,317578
914.2222299388075,2824,1.4354767222334797,1.6677166041776326,15051.314095453592,2,2600.831127461264,2172.4957997657903,1054.7486413494787,1578.0087814349179,2515.815062474074,0.0,0.0,12.969818,79.164853,318478
697.114870632626,2508,0.5023776228808092,-0.3200461858046303,14519.650409014674,5,1091.074012154996,8784.667970796781,749.058158623214,371.62461859093395,1063.3552020441173,0.0,0.0,12.969818,79.164853125,319385
842.4501680896536,2512,-0.4174339947422485,0.5811168554469295,14126.996566857373,5,1355.6254157609849,8731.861222598209,1607.597625340371,730.7264487187684,1821.2785932651034,0.0,0.0,12.969818,79.164853625,320286
456.0288211443282,1364,-0.5509528234309693,-0.8468333433712766,14013.494068218675,6,1049.592403881485,843.1113191201808,1807.0842932351393,669.2646284222279,785.6293200813145,0.0,0.0,12.969818,79.164854,321190
204.7883925282039,632,0.054931166547824706,-0.9334571121982126,14353.278371159671,1,1439.7697236512709,675.4593014069336,712.9228444529303,304.3564639413087,743.31996571367,0.0,0.0,12.969818,79.164854,322090
647.2550832995773,1940,2.1540917899993293,1.9148486394284234,14774.910422740302,2,1840.1479705641686,1173.1178238230927,2358.3873386883915,814.4507351583643,641.2093484747619,0.0,0.0,12.969818,79.164854,322996
699.4967578807741,2200,1.0770236252938146,1.3869221647435064,14766.00440200395,3,1495.7345782495731,1045.534236304921,2425.787280156986,867.4685667421699,799.1302414857936,0.0,0.0,12.969818,79.164854,323896
324.6303392211781,832,-1.381530404020199,0.3611400995211491,14433.694676000321,7,619.5345603181241,526.1272082735451,1255.3455699527522,474.67974166047696,376.87284706800364,0.0,0.0,12.969818,79.164854,324797
217.9488799827021,684,-0.08386645717085184,0.9141560261806206,14377.445531108786,5,221.837416333932,330.5201258190317,175.06712998161592,310.49039552663413,180.10711098835444,0.0,0.0,12.969818,79.164854,325701
637.0925028148245,2188,1.6790173613443002,-1.530907571849997,14157.54837533674,1,1129.0802831128908,344.5683635258135,463.9481959997566,341.9669992432436,1105.150409931349,0.0,0.0,12.969818,79.164854,326604
1473.9862375787056,4724,0.24649010386958548,-0.976957428849141,13249.933584739209,3,1517.3458970941897,579.9280743579943,1009.497611969156,967.5133074020223,2008.6214177888276,0.0,0.0,12.969818,79.16485425,327509
1714.6828111511302,5404,0.05137608849210018,-0.9499199694380417,13702.199969347988,3,2101.508148925433,1611.6242416979744,2545.9472802026808,1043.0295160869473,2539.6681448004747,0.0,0.0,12.969818,79.16485475,328411
787.6235503988293,2564,0.7392865220392904,1.2711545730340292,15057.035830468094,3,1937.608079934787,2264.0595650922514,2872.3510032226714,1741.3584188377597,5110.255011808538,0.0,0.0,12.969818,79.164855,329318
824.6874732718017,2328,-0.16901736099472675,1.1399690039617707,15125.18515589148,4,2002.4851301391907,2416.8305691545693,3595.0517977591685,1144.211269203126,2063.8925774924846,0.0,0.0,12.969818,79.164855,330220
774.462209720858,2696,0.14363245795954738,0.30313741742605504,14582.505888906748,4,1397.0425650535594,1053.0216047166364,1460.135261591493,1092.9089623568836,1048.691157041549,0.0,0.0,12.969818,79.164855,331127
1600.6423710498232,5288,0.06719440331961968,0.7677379740312438,14592.019188583874,5,3681.0904731381665,2292.521222054755,1327.0284742342837,955.3380852571812,1071.3120127075158,0.0,0.0,12.969818,79.164855,332027
1511.4118281546278,5288,0.14810925008627196,0.17645605356407926,14972.897381602534,4,4053.7625181516773,2196.5154831817467,1484.0463749011158,792.0575375925305,928.7946105417648,0.0,0.0,12.969818,79.164855,332933
950.8486435059698,2936,-0.7625086971691948,-0.3133630893513309,15284.90039221715,4,2240.4334880298757,1329.8022342223887,2118.0236070450205,962.1089929346438,993.9645006595701,0.0,0.0,12.969818,79.164855,333836
951.3707404131608,2936,1.5691471765592775,-1.647334020512584,15805.074121939448,4,2935.863355617414,2773.480533167151,2562.5167177155017,1195.1592840645612,455.076759616284,0.0,0.0,12.969818,79.164855,334739
821.225391020725,2524,0.3103027781060903,-1.0586571815708123,15607.416249975522,4,2926.7979303327384,2722.7358319738414,2685.460319014228,1525.419567575707,519.4081797034555,0.0,0.0,12.969818,79.164855,335645
1168.0742393236094,3684,-0.3935510632269019,0.5816297928123062,15424.249025479328,6,1794.909368981382,5439.804708613825,3012.049231242506,2492.3787260939525,1098.2644750436286,0.0,0.0,12.969818,79.164855,336548
2844.5524378060904,9788,0.192227371867415,0.6180908069096166,15838.605557308383,4,1918.489882321882,6432.936553116981,3243.1461246318036,3916.5563591356263,1579.0858114744747,0.04625,0.37,12.969818375,79.16485550000002,337452
2684.311616996592,9788,1.1111031924274464,0.8371046756874149,15698.60981106289,3,2398.389697871708,2580.6483681431687,2490.7748650914696,1845.9616928388766,1596.132110536504,0.23125,0.37,12.969819874999999,79.16485750000001,338353
156.81107832584496,536,0.6706184334007599,-0.9893263093028182,15368.700010085433,4,1562.9480157701983,1453.9039993361714,912.5104696072573,1184.8659960398174,673.4499663247873,0.37,0.37,12.969821125,79.164859125,339260
91.48926556862129,300,-0.5289565201050781,0.010032057889913442,15360.2384096081,3,353.2564578319836,135.57707349379857,146.98104834103128,136.70301491084345,213.4344998220431,0.315,0.37,12.969821625,79.164859625,340165
310.74288866705035,1112,0.551625722354542,-0.47989162475531855,15331.755672459694,4,722.085459425881,214.8446282449582,192.2223414991831,169.74602877744823,219.92141453580317,0.26,0.26,12.969822,79.16486,341069
365.67550017545807,1112,-0.8948707653367154,-0.08335838932977271,15257.334826240132,4,760.4569937121456,188.54177255982293,139.56872347137295,255.3898979991182,238.80595828891228,0.13,0.26,12.969822,79.16486,341969
409.7385926242661,1416,0.610919731728238,0.796717908958458,15408.767504249001,4,745.0291341379112,62.81037220987356,392.589207332914,243.58688681571394,371.3004174519603,0.0,0.0,12.969822,79.16486,342875
332.03786358959553,992,0.6192797733885969,1.4051617827445875,15537.10474959862,2,1068.4762765599564,134.75844791965469,492.09319674804925,141.49810700399595,279.6931992635604,0.0,0.0,12.969822,79.164860375,343776
180.42172818150257,556,0.9149157265970174,1.3512841903725332,15415.923845167374,4,880.3674151820283,132.02705350473767,340.12770710845825,53.4495757032471,260.50006854948373,0.0,0.0,12.969822,79.164860875,344679
76.52263904044531,256,-0.27591618779439164,-0.3461767084954118,15390.66645730457,5,196.30147186698028,38.306097985270476,31.064161711804534,43.437968908054884,76.47782124810527,0.0,0.0,12.96982225,79.164861,345585
60.51210032476386,188,-0.4680151683055356,0.6217066217565392,15424.103863758179,3,228.69942844578466,36.29221679644273,38.411307858865875,50.32182145238499,76.69606061777694,0.0,0.0,12.969822749999999,79.164861,346486
51.57795763972934,164,0.25347677167102267,1.1368029864141078,15430.57542672988,1,62.642836781231416,18.55493773327505,22.75176602250597,56.28498911788115,31.744515836822675,0.0,0.0,12.969823,79.164861,347389
31.382433666896244,96,-0.40316335669088765,-0.7100893122713798,15387.528001599218,1,43.073856837496486,34.56670569865088,15.059406173077154,44.22022807978913,46.961990709813094,0.0,0.0,12.969823,79.164861,348288
33.873715052066125,96,-0.8157172108379234,-0.5884441845612987,15344.032716336342,5,44.02272140611028,39.907034825597215,9.967805317979623,37.58419120549794,71.80131315949988,0.0,0.0,12.969823,79.164860875,349194
53.53770367027067,164,-0.2770540967468693,0.6259848701219942,15346.081714887354,4,20.528290583624205,28.64031873326233,14.267220171728319,52.238464208446466,61.92160942906534,0.0,0.0,12.969823,79.164860375,350095
56.52812195207419,180,-0.31870176278804196,0.5571251580233275,15342.091122138469,3,19.66141980049835,17.65543218712829,18.224296968607597,91.07453776205196,176.20442673213407,0.0,0.0,12.969823,79.16486,350999
117.61438201658358,380,2.212491847478277,1.8708738701755372,15370.393749022827,3,102.00481431215462,82.19836633760691,23.666960092077733,92.65450416929089,173.5017496824085,0.0,0.0,12.9698235,79.16486,351901
437.82710220881876,1388,0.08602795605552682,-1.0350771503605125,15146.537954265325,2,1545.3325982731724,2081.4744773837606,2161.1686653290158,1501.0955998869626,1336.4891106391938,0.0,0.0,12.969824,79.16486,352802
1324.7844029447638,3908,-0.5707872801023903,0.7847245364762552,15487.656891860692,1,4218.510493730493,4604.435638986762,2725.4984046172963,1553.3543427968116,1387.7026235575731,0.0,0.0,12.969824,79.16486,353706
1328.462484012466,3908,-1.012720699786296,-0.27355620612997833,16162.84121062878,3,4225.012491528449,3750.7652076419213,2583.0460942460936,2895.90642114002,1172.941479480419,0.0,0.0,12.969824,79.16486,354608
1674.4069312531442,4876,-1.0573677051995172,-0.004643484413876201,15958.547114320902,4,2071.5745521221293,5195.087897991442,4125.26729653451,2137.223766612057,2679.167461304777,0.0,0.0,12.969824,79.16486,355514
2231.456090922312,6176,-1.2876865004429057,0.15584157818102454,16467.32710551412,4,3306.828033457008,4477.784010295399,5553.898629084155,2456.7164497120366,2393.591384151797,0.0,0.0,12.969824,79.16486,356414
1749.0591756713093,5212,-0.39464767573905135,0.7045453643046677,16508.274773579462,5,3563.8249415881405,5270.884359248591,3808.7376892763677,1480.8148336063396,1166.3799919898686,0.0,0.0,12.9698235,79.16485875000001,357321
777.353569123196,2272,-1.1609247698443144,0.1379253761236528,15699.348712605883,5,1192.64686876352,4983.898302103915,2953.470449560749,1426.8666971474845,1158.4293553896894,1.295,2.59,12.9698215,79.16485375,358223
